x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-132.06278821865362,-605.4287579015727,0.0,default
-115.23736712274513,-605.4287579015727,0.0,default
-98.41194602683663,-605.4287579015727,0.0,default
-81.58652493092814,-605.4287579015727,0.0,default
-64.76110383501964,-605.4287579015727,0.0,default
-47.935682739111144,-605.4287579015727,0.0,default
-31.110261643202648,-605.4287579015727,0.0,default
-14.284840547294152,-605.4287579015727,0.0,default
2.5405805486143436,-605.4287579015727,0.0,default
19.36600164452284,-605.4287579015727,0.0,default
36.191422740431335,-605.4287579015727,0.0,default
53.01684383633983,-605.4287579015727,0.0,default
69.84226493224833,-605.4287579015727,0.0,default
86.66768602815682,-605.4287579015727,0.0,default
103.49310712406532,-605.4287579015727,0.0,default
120.31852821997381,-605.4287579015727,0.0,default
-174.1263409584249,-590.8575158031454,0.0,default
-157.3009198625164,-590.8575158031454,0.0,default
-140.4754987666079,-590.8575158031454,0.0,default
-123.65007767069939,-590.8575158031454,0.0,default
-106.8246565747909,-590.8575158031454,0.0,default
-89.9992354788824,-590.8575158031454,0.0,default
-73.1738143829739,-590.8575158031454,0.0,default
-56.34839328706541,-590.8575158031454,0.0,default
-39.52297219115692,-590.8575158031454,0.0,default
-22.69755109524842,-590.8575158031454,0.0,default
-5.872129999339924,-590.8575158031454,0.0,default
10.953291096568572,-590.8575158031454,0.0,default
27.778712192477066,-590.8575158031454,0.0,default
44.60413328838556,-590.8575158031454,0.0,default
61.42955438429406,-590.8575158031454,0.0,default
78.25497548020256,-590.8575158031454,0.0,default
95.08039657611106,-590.8575158031454,0.0,default
111.90581767201955,-590.8575158031454,0.0,default
128.73123876792803,-590.8575158031454,0.0,default
145.55665986383653,-590.8575158031454,0.0,default
162.38208095974502,-590.8575158031454,0.0,default
179.20750205565352,-590.8575158031454,0.0,default
-216.1898936981961,-576.286273704718,0.0,default
-199.3644726022876,-576.286273704718,0.0,default
-182.5390515063791,-576.286273704718,0.0,default
-165.7136304104706,-576.286273704718,0.0,default
-148.88820931456212,-576.286273704718,0.0,default
-132.06278821865362,-576.286273704718,0.0,default
-115.23736712274513,-576.286273704718,0.0,default
-98.41194602683663,-576.286273704718,0.0,default
-81.58652493092814,-576.286273704718,0.0,default
-64.76110383501964,-576.286273704718,0.0,default
-47.935682739111144,-576.286273704718,0.0,default
-31.110261643202648,-576.286273704718,0.0,default
-14.284840547294152,-576.286273704718,0.0,default
2.5405805486143436,-576.286273704718,0.0,default
19.36600164452284,-576.286273704718,0.0,default
36.191422740431335,-576.286273704718,0.0,default
53.01684383633983,-576.286273704718,0.0,default
69.84226493224833,-576.286273704718,0.0,default
86.66768602815682,-576.286273704718,0.0,default
103.49310712406532,-576.286273704718,0.0,default
120.31852821997381,-576.286273704718,0.0,default
137.1439493158823,-576.286273704718,0.0,default
153.9693704117908,-576.286273704718,0.0,default
170.7947915076993,-576.286273704718,0.0,default
187.6202126036078,-576.286273704718,0.0,default
204.4456336995163,-576.286273704718,0.0,default
221.2710547954248,-576.286273704718,0.0,default
-258.25344643796734,-561.7150316062907,0.0,default
-241.42802534205887,-561.7150316062907,0.0,default
-224.60260424615038,-561.7150316062907,0.0,default
-207.77718315024188,-561.7150316062907,0.0,default
-190.9517620543334,-561.7150316062907,0.0,default
-174.1263409584249,-561.7150316062907,0.0,default
-157.3009198625164,-561.7150316062907,0.0,default
-140.4754987666079,-561.7150316062907,0.0,default
-123.65007767069939,-561.7150316062907,0.0,default
