x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-97.1424202736481,-385.4287579015727,0.0,default
-80.31699917773966,-385.4287579015727,0.0,default
-63.49157808183122,-385.4287579015727,0.0,default
-46.66615698592278,-385.4287579015727,0.0,default
-29.840735890014344,-385.4287579015727,0.0,default
-13.015314794105905,-385.4287579015727,0.0,default
3.8101063018025343,-385.4287579015727,0.0,default
20.635527397710973,-385.4287579015727,0.0,default
37.46094849361941,-385.4287579015727,0.0,default
54.28636958952785,-385.4287579015727,0.0,default
71.11179068543629,-385.4287579015727,0.0,default
87.93721178134473,-385.4287579015727,0.0,default
104.76263287725317,-385.4287579015727,0.0,default
-139.2059730134192,-370.85751580314536,0.0,default
-122.38055191751074,-370.85751580314536,0.0,default
-105.5551308216023,-370.85751580314536,0.0,default
-88.72970972569387,-370.85751580314536,0.0,default
-71.90428862978543,-370.85751580314536,0.0,default
-55.078867533876995,-370.85751580314536,0.0,default
-38.253446437968556,-370.85751580314536,0.0,default
-21.428025342060117,-370.85751580314536,0.0,default
-4.602604246151676,-370.85751580314536,0.0,default
12.222816849756763,-370.85751580314536,0.0,default
29.0482379456652,-370.85751580314536,0.0,default
45.87365904157364,-370.85751580314536,0.0,default
62.69908013748208,-370.85751580314536,0.0,default
79.52450123339052,-370.85751580314536,0.0,default
96.34992232929896,-370.85751580314536,0.0,default
113.1753434252074,-370.85751580314536,0.0,default
130.00076452111577,-370.85751580314536,0.0,default
146.82618561702427,-370.85751580314536,0.0,default
-181.2695257531903,-356.28627370471804,0.0,default
-164.44410465728185,-356.28627370471804,0.0,default
-147.61868356137342,-356.28627370471804,0.0,default
-130.79326246546498,-356.28627370471804,0.0,default
-113.96784136955654,-356.28627370471804,0.0,default
-97.1424202736481,-356.28627370471804,0.0,default
-80.31699917773966,-356.28627370471804,0.0,default
-63.49157808183122,-356.28627370471804,0.0,default
-46.66615698592278,-356.28627370471804,0.0,default
-29.840735890014344,-356.28627370471804,0.0,default
-13.015314794105905,-356.28627370471804,0.0,default
3.8101063018025343,-356.28627370471804,0.0,default
20.635527397710973,-356.28627370471804,0.0,default
37.46094849361941,-356.28627370471804,0.0,default
54.28636958952785,-356.28627370471804,0.0,default
71.11179068543629,-356.28627370471804,0.0,default
87.93721178134473,-356.28627370471804,0.0,default
104.76263287725317,-356.28627370471804,0.0,default
121.58805397316155,-356.28627370471804,0.0,default
138.41347506907005,-356.28627370471804,0.0,default
155.23889616497854,-356.28627370471804,0.0,default
172.06431726088692,-356.28627370471804,0.0,default
-206.50765739705295,-341.7150316062907,0.0,default
-189.6822363011445,-341.7150316062907,0.0,default
-172.85681520523607,-341.7150316062907,0.0,default
-156.03139410932764,-341.7150316062907,0.0,default
-139.2059730134192,-341.7150316062907,0.0,default
-122.38055191751074,-341.7150316062907,0.0,default
-105.5551308216023,-341.7150316062907,0.0,default
-88.72970972569387,-341.7150316062907,0.0,default
-71.90428862978543,-341.7150316062907,0.0,default
-55.078867533876995,-341.7150316062907,0.0,default
-38.253446437968556,-341.7150316062907,0.0,default
-21.428025342060117,-341.7150316062907,0.0,default
-4.602604246151676,-341.7150316062907,0.0,default
12.222816849756763,-341.7150316062907,0.0,default
29.0482379456652,-341.7150316062907,0.0,default
45.87365904157364,-341.7150316062907,0.0,default
62.69908013748208,-341.7150316062907,0.0,default
79.52450123339052,-341.7150316062907,0.0,default
