ID,time,S_anti_real
64,160.0,0.3953542539382357
65,160.0,0.3953542539382357
66,160.0,0.3953542539382357
67,160.0,0.3953542539382357
0,200.0,0.3953542539382357
1,200.0,0.3953542539382357
2,200.0,0.3953542539382357
3,200.0,0.31980690628670205
4,200.0,0.3953542539382357
5,200.0,0.3953542539382357
6,200.0,0.3953542539382357
7,200.0,0.3953542539382357
8,200.0,0.3953542539382357
9,200.0,0.3953542539382357
10,200.0,0.3953542539382357
11,200.0,0.3953542539382357
12,200.0,0.3953542539382357
13,200.0,0.3953542539382357
14,200.0,0.3953542539382357
15,200.0,0.3953542539382357
16,200.0,0.3953542539382357
17,200.0,0.3953542539382357
18,200.0,0.3953542539382357
19,200.0,0.3953542539382357
20,200.0,0.3953542539382357
21,200.0,0.3953542539382357
22,200.0,0.3953542539382357
23,200.0,0.3953542539382357
24,200.0,0.3953542539382357
25,200.0,0.3953542539382357
26,200.0,0.3953542539382357
27,200.0,0.3953542539382357
28,200.0,0.3953542539382357
29,200.0,0.3953542539382357
30,200.0,0.3953542539382357
31,200.0,0.3953542539382357
32,200.0,0.3953542539382357
33,200.0,0.3953542539382357
34,200.0,0.6801930937132981
35,200.0,0.3953542539382357
36,200.0,0.6801930937132981
37,200.0,0.3953542539382357
38,200.0,0.7151611602249377
39,200.0,0.3953542539382357
40,200.0,0.3953542539382357
41,200.0,0.3953542539382357
42,200.0,0.3953542539382357
43,200.0,0.3953542539382357
44,200.0,0.3953542539382357
45,200.0,0.3953542539382357
46,200.0,0.3953542539382357
47,200.0,0.7151611602249377
48,200.0,0.0
49,200.0,0.3953542539382357
50,200.0,0.3953542539382357
51,200.0,0.3953542539382357
52,200.0,0.3953542539382357
53,200.0,0.7151611602249377
54,200.0,0.3953542539382357
55,200.0,0.3953542539382357
56,200.0,0.3953542539382357
57,200.0,0.3953542539382357
58,200.0,0.3953542539382357
59,200.0,0.3953542539382357
60,200.0,0.3953542539382357
62,200.0,0.3953542539382357
63,200.0,1.0
64,200.0,0.3953542539382357
65,200.0,0.3953542539382357
66,200.0,0.3953542539382357
67,200.0,0.3953542539382357
0,240.0,0.3953542539382357
1,240.0,0.3953542539382357
2,240.0,0.3953542539382357
3,240.0,0.31980690628670205
4,240.0,0.3953542539382357
5,240.0,0.3953542539382357
6,240.0,0.3953542539382357
7,240.0,0.3953542539382357
8,240.0,0.3953542539382357
9,240.0,0.3953542539382357
10,240.0,0.3953542539382357
11,240.0,0.3953542539382357
12,240.0,0.3953542539382357
13,240.0,0.3953542539382357
14,240.0,0.3953542539382357
15,240.0,0.3953542539382357
16,240.0,0.3953542539382357
17,240.0,0.3953542539382357
18,240.0,0.3953542539382357
19,240.0,0.3953542539382357
20,240.0,0.3953542539382357
21,240.0,0.3953542539382357
22,240.0,0.3953542539382357
23,240.0,0.3953542539382357
24,240.0,0.3953542539382357
25,240.0,0.3953542539382357
26,240.0,0.3953542539382357
27,240.0,0.3953542539382357
28,240.0,0.3953542539382357
29,240.0,0.3953542539382357
30,240.0,0.3953542539382357
31,240.0,0.3953542539382357
32,240.0,0.3953542539382357
33,240.0,0.3953542539382357
34,240.0,0.6801930937132981
35,240.0,0.3953542539382357
36,240.0,0.6801930937132981
37,240.0,0.3953542539382357
38,240.0,0.3953542539382357
39,240.0,0.3953542539382357
40,240.0,0.3953542539382357
41,240.0,0.3953542539382357
42,240.0,0.3953542539382357
43,240.0,0.3953542539382357
44,240.0,0.3953542539382357
45,240.0,0.3953542539382357
46,240.0,0.3953542539382357
47,240.0,0.3953542539382357
48,240.0,0.3953542539382357
49,240.0,0.3953542539382357
50,240.0,0.3953542539382357
51,240.0,0.3953542539382357
52,240.0,0.3953542539382357
53,240.0,0.3953542539382357
54,240.0,0.3953542539382357
55,240.0,0.3953542539382357
56,240.0,0.3953542539382357
57,240.0,0.3953542539382357
58,240.0,0.3953542539382357
59,240.0,0.3953542539382357
60,240.0,0.3953542539382357
62,240.0,0.3953542539382357
63,240.0,1.0
64,240.0,0.6801930937132981
65,240.0,0.3953542539382357
66,240.0,0.3953542539382357
67,240.0,0.7151611602249377
68,240.0,0.3953542539382357
69,240.0,0.3953542539382357
70,240.0,0.3953542539382357
0,280.0,0.3953542539382357
1,280.0,0.3953542539382357
2,280.0,0.3953542539382357
3,280.0,0.31980690628670205
4,280.0,0.3953542539382357
5,280.0,0.3953542539382357
6,280.0,0.3953542539382357
7,280.0,0.3953542539382357
8,280.0,0.3953542539382357
9,280.0,0.3953542539382357
10,280.0,0.3953542539382357
11,280.0,0.3953542539382357
12,280.0,0.3953542539382357
13,280.0,0.3953542539382357
14,280.0,0.3953542539382357
15,280.0,0.3953542539382357
16,280.0,0.3953542539382357
17,280.0,0.3953542539382357
18,280.0,0.3953542539382357
19,280.0,0.3953542539382357
20,280.0,0.3953542539382357
21,280.0,0.3953542539382357
22,280.0,0.3953542539382357
23,280.0,0.3953542539382357
24,280.0,0.3953542539382357
25,280.0,0.3953542539382357
26,280.0,0.3953542539382357
27,280.0,0.3953542539382357
28,280.0,0.3953542539382357
29,280.0,0.3953542539382357
30,280.0,0.3953542539382357
31,280.0,0.3953542539382357
32,280.0,0.3953542539382357
33,280.0,0.3953542539382357
34,280.0,0.6801930937132981
35,280.0,0.3953542539382357
36,280.0,0.3953542539382357
37,280.0,0.3953542539382357
38,280.0,0.3953542539382357
39,280.0,0.3953542539382357
40,280.0,0.3953542539382357
41,280.0,0.7151611602249377
42,280.0,0.3953542539382357
43,280.0,0.3953542539382357
44,280.0,0.3953542539382357
45,280.0,0.3953542539382357
46,280.0,0.3953542539382357
47,280.0,0.3953542539382357
48,280.0,0.3953542539382357
49,280.0,0.3953542539382357
50,280.0,0.3953542539382357
51,280.0,0.3953542539382357
52,280.0,0.3953542539382357
53,280.0,0.3953542539382357
54,280.0,0.3953542539382357
55,280.0,0.3953542539382357
56,280.0,0.3953542539382357
57,280.0,0.3953542539382357
58,280.0,0.3953542539382357
59,280.0,0.3953542539382357
60,280.0,0.3953542539382357
62,280.0,0.3953542539382357
63,280.0,1.0
64,280.0,0.3953542539382357
65,280.0,0.3953542539382357
66,280.0,0.3953542539382357
67,280.0,0.7151611602249377
68,280.0,0.3953542539382357
69,280.0,0.3953542539382357
70,280.0,0.3953542539382357
0,320.0,0.3953542539382357
1,320.0,0.3953542539382357
2,320.0,0.3953542539382357
3,320.0,0.31980690628670205
4,320.0,0.3953542539382357
5,320.0,0.3953542539382357
6,320.0,0.3953542539382357
7,320.0,0.3953542539382357
8,320.0,0.3953542539382357
9,320.0,0.3953542539382357
10,320.0,0.3953542539382357
11,320.0,0.3953542539382357
12,320.0,0.3953542539382357
13,320.0,0.3953542539382357
14,320.0,0.3953542539382357
15,320.0,0.3953542539382357
16,320.0,0.3953542539382357
17,320.0,0.3953542539382357
18,320.0,0.3953542539382357
19,320.0,0.3953542539382357
20,320.0,0.3953542539382357
21,320.0,0.3953542539382357
22,320.0,0.3953542539382357
23,320.0,0.3953542539382357
24,320.0,0.3953542539382357
25,320.0,0.3953542539382357
26,320.0,0.3953542539382357
27,320.0,0.3953542539382357
28,320.0,0.3953542539382357
29,320.0,0.3953542539382357
30,320.0,0.3953542539382357
31,320.0,0.3953542539382357
32,320.0,0.3953542539382357
33,320.0,0.3953542539382357
34,320.0,0.6801930937132981
35,320.0,0.3953542539382357
36,320.0,0.3953542539382357
37,320.0,0.3953542539382357
38,320.0,0.3953542539382357
39,320.0,0.3953542539382357
40,320.0,0.3953542539382357
41,320.0,0.7151611602249377
42,320.0,0.3953542539382357
43,320.0,0.3953542539382357
44,320.0,0.3953542539382357
45,320.0,0.3953542539382357
46,320.0,0.3953542539382357
47,320.0,0.3953542539382357
48,320.0,0.3953542539382357
49,320.0,0.3953542539382357
50,320.0,0.3953542539382357
51,320.0,0.3953542539382357
52,320.0,0.3953542539382357
53,320.0,0.3953542539382357
54,320.0,0.3953542539382357
55,320.0,0.3953542539382357
56,320.0,0.3953542539382357
57,320.0,0.3953542539382357
58,320.0,0.3953542539382357
59,320.0,0.3953542539382357
60,320.0,0.3953542539382357
62,320.0,0.3953542539382357
63,320.0,1.0
64,320.0,0.3953542539382357
65,320.0,0.3953542539382357
66,320.0,0.3953542539382357
67,320.0,0.7151611602249377
68,320.0,0.3953542539382357
69,320.0,0.3953542539382357
70,320.0,0.3953542539382357
71,320.0,0.3953542539382357
0,360.0,0.3953542539382357
1,360.0,0.3953542539382357
2,360.0,0.3953542539382357
3,360.0,0.31980690628670205
4,360.0,0.3953542539382357
5,360.0,0.3953542539382357
6,360.0,0.3953542539382357
7,360.0,0.3953542539382357
8,360.0,0.3953542539382357
9,360.0,0.3953542539382357
10,360.0,0.3953542539382357
11,360.0,0.3953542539382357
12,360.0,0.3953542539382357
13,360.0,0.3953542539382357
14,360.0,0.3953542539382357
15,360.0,0.3953542539382357
16,360.0,0.3953542539382357
17,360.0,0.3953542539382357
18,360.0,0.3953542539382357
19,360.0,0.3953542539382357
20,360.0,0.3953542539382357
21,360.0,0.3953542539382357
22,360.0,0.3953542539382357
23,360.0,0.3953542539382357
24,360.0,0.3953542539382357
25,360.0,0.3953542539382357
26,360.0,0.3953542539382357
27,360.0,0.3953542539382357
28,360.0,0.3953542539382357
29,360.0,0.3953542539382357
30,360.0,0.3953542539382357
31,360.0,0.3953542539382357
32,360.0,0.3953542539382357
33,360.0,0.3953542539382357
34,360.0,0.6801930937132981
35,360.0,0.3953542539382357
36,360.0,0.3953542539382357
37,360.0,0.3953542539382357
38,360.0,0.3953542539382357
39,360.0,0.3953542539382357
40,360.0,0.3953542539382357
41,360.0,0.3953542539382357
42,360.0,0.3953542539382357
43,360.0,0.3953542539382357
44,360.0,0.3953542539382357
45,360.0,0.3953542539382357
46,360.0,0.3953542539382357
47,360.0,0.3953542539382357
48,360.0,0.3953542539382357
49,360.0,0.3953542539382357
50,360.0,0.3953542539382357
51,360.0,0.3953542539382357
52,360.0,0.3953542539382357
53,360.0,0.3953542539382357
54,360.0,0.3953542539382357
55,360.0,0.3953542539382357
56,360.0,0.3953542539382357
57,360.0,0.3953542539382357
58,360.0,0.3953542539382357
59,360.0,0.3953542539382357
60,360.0,0.3953542539382357
62,360.0,0.3953542539382357
63,360.0,1.0
64,360.0,0.3953542539382357
65,360.0,0.3953542539382357
66,360.0,0.3953542539382357
67,360.0,0.7151611602249377
68,360.0,0.3953542539382357
69,360.0,0.3953542539382357
70,360.0,0.3953542539382357
71,360.0,0.3953542539382357
72,360.0,0.3953542539382357
0,400.0,0.3953542539382357
1,400.0,0.3953542539382357
2,400.0,0.3953542539382357
3,400.0,0.31980690628670205
4,400.0,0.3953542539382357
5,400.0,0.3953542539382357
6,400.0,0.3953542539382357
7,400.0,0.3953542539382357
8,400.0,0.3953542539382357
9,400.0,0.3953542539382357
10,400.0,0.3953542539382357
11,400.0,0.3953542539382357
12,400.0,0.3953542539382357
13,400.0,0.3953542539382357
14,400.0,0.3953542539382357
15,400.0,0.3953542539382357
16,400.0,0.3953542539382357
17,400.0,0.3953542539382357
18,400.0,0.3953542539382357
19,400.0,0.3953542539382357
20,400.0,0.3953542539382357
21,400.0,0.3953542539382357
22,400.0,0.3953542539382357
23,400.0,0.3953542539382357
24,400.0,0.3953542539382357
25,400.0,0.3953542539382357
26,400.0,0.3953542539382357
27,400.0,0.3953542539382357
28,400.0,0.3953542539382357
29,400.0,0.3953542539382357
30,400.0,0.3953542539382357
31,400.0,0.3953542539382357
32,400.0,0.3953542539382357
33,400.0,0.3953542539382357
34,400.0,0.6801930937132981
35,400.0,0.3953542539382357
36,400.0,0.3953542539382357
37,400.0,0.3953542539382357
38,400.0,0.3953542539382357
39,400.0,0.3953542539382357
40,400.0,0.3953542539382357
41,400.0,0.3953542539382357
42,400.0,0.3953542539382357
43,400.0,0.3953542539382357
44,400.0,0.3953542539382357
45,400.0,0.3953542539382357
46,400.0,0.3953542539382357
47,400.0,0.3953542539382357
48,400.0,0.3953542539382357
49,400.0,0.3953542539382357
50,400.0,0.3953542539382357
51,400.0,0.3953542539382357
52,400.0,0.3953542539382357
53,400.0,0.3953542539382357
54,400.0,0.3953542539382357
55,400.0,0.3953542539382357
56,400.0,0.3953542539382357
57,400.0,0.3953542539382357
58,400.0,0.3953542539382357
59,400.0,0.3953542539382357
60,400.0,0.3953542539382357
62,400.0,0.3953542539382357
63,400.0,1.0
64,400.0,0.3953542539382357
65,400.0,0.3953542539382357
66,400.0,0.3953542539382357
67,400.0,0.7151611602249377
68,400.0,0.3953542539382357
69,400.0,0.3953542539382357
70,400.0,0.3953542539382357
71,400.0,0.3953542539382357
72,400.0,0.3953542539382357
73,400.0,0.3953542539382357
74,400.0,0.3953542539382357
0,440.0,0.3953542539382357
1,440.0,0.3953542539382357
2,440.0,0.3953542539382357
3,440.0,0.31980690628670205
4,440.0,0.3953542539382357
5,440.0,0.3953542539382357
6,440.0,0.3953542539382357
7,440.0,0.3953542539382357
8,440.0,0.3953542539382357
9,440.0,0.3953542539382357
10,440.0,0.3953542539382357
11,440.0,0.3953542539382357
12,440.0,0.3953542539382357
13,440.0,0.3953542539382357
14,440.0,0.3953542539382357
15,440.0,0.3953542539382357
16,440.0,0.3953542539382357
17,440.0,0.3953542539382357
18,440.0,0.3953542539382357
19,440.0,0.3953542539382357
20,440.0,0.3953542539382357
21,440.0,0.3953542539382357
22,440.0,0.3953542539382357
23,440.0,0.3953542539382357
24,440.0,0.3953542539382357
25,440.0,0.3953542539382357
26,440.0,0.3953542539382357
27,440.0,0.3953542539382357
28,440.0,0.3953542539382357
29,440.0,0.3953542539382357
30,440.0,0.3953542539382357
31,440.0,0.3953542539382357
32,440.0,0.3953542539382357
33,440.0,0.3953542539382357
34,440.0,0.6801930937132981
35,440.0,0.3953542539382357
36,440.0,0.3953542539382357
37,440.0,0.3953542539382357
38,440.0,0.3953542539382357
39,440.0,0.3953542539382357
40,440.0,0.3953542539382357
41,440.0,0.3953542539382357
42,440.0,0.3953542539382357
43,440.0,0.3953542539382357
44,440.0,0.3953542539382357
45,440.0,0.3953542539382357
46,440.0,0.3953542539382357
47,440.0,0.3953542539382357
48,440.0,0.3953542539382357
49,440.0,0.3953542539382357
50,440.0,0.3953542539382357
51,440.0,0.3953542539382357
52,440.0,0.3953542539382357
53,440.0,0.3953542539382357
54,440.0,0.3953542539382357
55,440.0,0.3953542539382357
56,440.0,0.3953542539382357
57,440.0,0.3953542539382357
58,440.0,0.3953542539382357
59,440.0,0.3953542539382357
60,440.0,0.3953542539382357
62,440.0,0.3953542539382357
63,440.0,1.0
64,440.0,0.3953542539382357
65,440.0,0.3953542539382357
66,440.0,0.3953542539382357
67,440.0,0.7151611602249377
68,440.0,0.3953542539382357
69,440.0,0.3953542539382357
70,440.0,0.3953542539382357
71,440.0,0.3953542539382357
72,440.0,0.3953542539382357
73,440.0,0.3953542539382357
74,440.0,0.3953542539382357
75,440.0,0.3953542539382357
76,440.0,0.3953542539382357
0,480.0,0.3953542539382357
1,480.0,0.3953542539382357
2,480.0,0.3953542539382357
3,480.0,0.31980690628670205
4,480.0,0.3953542539382357
5,480.0,0.3953542539382357
6,480.0,0.3953542539382357
7,480.0,0.3953542539382357
8,480.0,0.3953542539382357
9,480.0,0.3953542539382357
10,480.0,0.3953542539382357
11,480.0,0.3953542539382357
12,480.0,0.3953542539382357
13,480.0,0.3953542539382357
14,480.0,0.3953542539382357
15,480.0,0.3953542539382357
16,480.0,0.3953542539382357
17,480.0,0.3953542539382357
18,480.0,0.3953542539382357
19,480.0,0.3953542539382357
20,480.0,0.3953542539382357
21,480.0,0.3953542539382357
22,480.0,0.3953542539382357
23,480.0,0.3953542539382357
24,480.0,0.3953542539382357
25,480.0,0.3953542539382357
26,480.0,0.3953542539382357
27,480.0,0.3953542539382357
28,480.0,0.3953542539382357
29,480.0,0.3953542539382357
30,480.0,0.3953542539382357
31,480.0,0.3953542539382357
32,480.0,0.3953542539382357
33,480.0,0.3953542539382357
34,480.0,0.6801930937132981
35,480.0,0.3953542539382357
36,480.0,0.3953542539382357
37,480.0,0.3953542539382357
38,480.0,0.3953542539382357
39,480.0,0.3953542539382357
40,480.0,0.3953542539382357
41,480.0,0.3953542539382357
42,480.0,0.3953542539382357
43,480.0,0.3953542539382357
44,480.0,0.3953542539382357
45,480.0,0.3953542539382357
46,480.0,0.3953542539382357
47,480.0,0.3953542539382357
48,480.0,0.3953542539382357
49,480.0,0.3953542539382357
50,480.0,0.3953542539382357
51,480.0,0.3953542539382357
52,480.0,0.3953542539382357
53,480.0,0.3953542539382357
54,480.0,0.3953542539382357
55,480.0,0.3953542539382357
56,480.0,0.3953542539382357
57,480.0,0.3953542539382357
58,480.0,0.3953542539382357
59,480.0,0.3953542539382357
60,480.0,0.3953542539382357
62,480.0,0.3953542539382357
63,480.0,1.0
64,480.0,0.3953542539382357
65,480.0,0.3953542539382357
66,480.0,0.3953542539382357
67,480.0,0.7151611602249377
68,480.0,0.3953542539382357
69,480.0,0.3953542539382357
70,480.0,0.3953542539382357
71,480.0,0.3953542539382357
72,480.0,0.3953542539382357
73,480.0,0.3953542539382357
74,480.0,0.3953542539382357
75,480.0,0.3953542539382357
76,480.0,0.3953542539382357
77,480.0,0.3953542539382357
0,520.0,0.3953542539382357
1,520.0,0.3953542539382357
2,520.0,0.3953542539382357
3,520.0,0.31980690628670205
4,520.0,0.3953542539382357
5,520.0,0.3953542539382357
6,520.0,0.3953542539382357
7,520.0,0.3953542539382357
8,520.0,0.3953542539382357
9,520.0,0.3953542539382357
10,520.0,0.3953542539382357
11,520.0,0.3953542539382357
12,520.0,0.3953542539382357
13,520.0,0.3953542539382357
14,520.0,0.3953542539382357
15,520.0,0.3953542539382357
16,520.0,0.3953542539382357
17,520.0,0.3953542539382357
18,520.0,0.3953542539382357
19,520.0,0.3953542539382357
20,520.0,0.3953542539382357
21,520.0,0.3953542539382357
22,520.0,0.3953542539382357
23,520.0,0.3953542539382357
24,520.0,0.3953542539382357
25,520.0,0.3953542539382357
26,520.0,0.3953542539382357
27,520.0,0.3953542539382357
28,520.0,0.3953542539382357
29,520.0,0.3953542539382357
30,520.0,0.3953542539382357
31,520.0,0.3953542539382357
32,520.0,0.3953542539382357
33,520.0,0.3953542539382357
34,520.0,0.6801930937132981
35,520.0,0.3953542539382357
36,520.0,0.3953542539382357
37,520.0,0.3953542539382357
38,520.0,0.3953542539382357
39,520.0,0.3953542539382357
40,520.0,0.3953542539382357
41,520.0,0.3953542539382357
42,520.0,0.3953542539382357
43,520.0,0.3953542539382357
44,520.0,0.3953542539382357
45,520.0,0.3953542539382357
46,520.0,0.3953542539382357
47,520.0,0.0
48,520.0,0.3953542539382357
49,520.0,0.3953542539382357
50,520.0,0.3953542539382357
51,520.0,0.3953542539382357
52,520.0,0.3953542539382357
53,520.0,0.3953542539382357
54,520.0,0.3953542539382357
55,520.0,0.3953542539382357
56,520.0,0.3953542539382357
57,520.0,0.3953542539382357
58,520.0,0.3953542539382357
59,520.0,0.3953542539382357
60,520.0,0.3953542539382357
62,520.0,0.3953542539382357
63,520.0,1.0
64,520.0,0.3953542539382357
65,520.0,0.3953542539382357
66,520.0,0.3953542539382357
67,520.0,0.7151611602249377
68,520.0,0.3953542539382357
69,520.0,0.3953542539382357
70,520.0,0.3953542539382357
